KEGG_CPD	KEGG_EC	KEGG_FORMULA	KEGG_EXACT_MASS
cpd:C16422	ec:2.4.1.185	C22H24O11	464.1319
cpd:C16422	ec:2.4.1.236	C22H24O11	464.1319
cpd:C16424	ec:2.5.1.112	C15H24N5O13P3	575.0583
cpd:C16426	ec:2.5.1.112	C15H23N5O10P2	495.092
cpd:C16432	ec:1.14.11.55	C6H10N2O3	158.0691
cpd:C16453	ec:1.14.14.1	C10H13N3O2	207.1008
cpd:C16453	ec:1.3.1.20	C10H13N3O2	207.1008
cpd:C16453	ec:1.1.1.184	C10H13N3O2	207.1008
cpd:C16453	ec:1.1.1.146	C10H13N3O2	207.1008
cpd:C16461	ec:1.2.1.86	C10H16O2	168.115
cpd:C16463	ec:2.7.7.65	C20H24N10O14P2	690.0949
cpd:C16463	ec:3.1.4.52	C20H24N10O14P2	690.0949
cpd:C16466	ec:4.1.3.26	C30H48N7O18P3S	919.1989
cpd:C16466	ec:4.1.3.4	C30H48N7O18P3S	919.1989
cpd:C16466	ec:2.3.1.16	C30H48N7O18P3S	919.1989
cpd:C16468	ec:4.2.1.17	C28H44N7O17P3S	875.1727
cpd:C16469	ec:1.1.1.35	C28H46N7O18P3S	893.1833
cpd:C16469	ec:4.2.1.17	C28H46N7O18P3S	893.1833
cpd:C16470	ec:2.3.1.16	C28H46N7O17P3S	877.1884
cpd:C16471	ec:2.3.1.16	C28H44N7O18P3S	891.1676
cpd:C16471	ec:1.1.1.35	C28H44N7O18P3S	891.1676
cpd:C16472	ec:1.13.11.1	C6H5FO2	128.0274
cpd:C16472	ec:1.3.1.25	C6H5FO2	128.0274
cpd:C16473	ec:1.13.11.1	C6H5FO2	128.0274
cpd:C16473	ec:1.3.1.25	C6H5FO2	128.0274
cpd:C16474	ec:5.5.1.1	C6H5FO4	160.0172
cpd:C16474	ec:1.13.11.1	C6H5FO4	160.0172
cpd:C16475	ec:1.13.11.1	C6H5FO4	160.0172
cpd:C16475	ec:5.5.1.7	C6H5FO4	160.0172
cpd:C16476	ec:3.1.1.45	C6H5FO4	160.0172
cpd:C16476	ec:5.5.1.1	C6H5FO4	160.0172
cpd:C16477	ec:5.5.1.7	C6H5FO4	160.0172
cpd:C16477	ec:3.1.1.45	C6H5FO4	160.0172
cpd:C16478	ec:1.14.12.10	C7H7FO4	174.0328
cpd:C16478	ec:1.3.1.25	C7H7FO4	174.0328
cpd:C16479	ec:1.3.1.25	C7H7FO4	174.0328
cpd:C16479	ec:1.14.12.10	C7H7FO4	174.0328
cpd:C16480	ec:1.14.12.10	C7H7FO4	174.0328
cpd:C16480	ec:1.3.1.25	C7H7FO4	174.0328
cpd:C16481	ec:1.14.12.10	C7H7FO4	174.0328
cpd:C16482	ec:1.14.12.10	C7H7FO4	174.0328
cpd:C16487	ec:3.8.1.7	HF	20.0062
cpd:C16487	ec:3.1.1.45	HF	20.0062
cpd:C16487	ec:3.1.8.2	HF	20.0062
cpd:C16487	ec:3.8.1.3	HF	20.0062
cpd:C16488	ec:2.7.1.218	C12H24N2O7	308.1584
cpd:C16488	ec:5.1.3.41	C12H24N2O7	308.1584
cpd:C16489	ec:2.7.1.218	C12H25N2O10P	388.1247
cpd:C16502	ec:2.1.1.325	C15H24O2	236.1776
cpd:C16502	ec:1.14.14.128	C15H24O2	236.1776
cpd:C16502	ec:1.2.1.3	C15H24O2	236.1776
cpd:C16503	ec:2.1.1.325	C16H26O2	250.1933
cpd:C16503	ec:1.14.14.127	C16H26O2	250.1933
cpd:C16504	ec:2.1.1.325	C15H24O3	252.1725
cpd:C16504	ec:3.1.1.59	C15H24O3	252.1725
cpd:C16504	ec:1.14.14.128	C15H24O3	252.1725
cpd:C16505	ec:3.1.1.59	C16H28O4	284.1988
cpd:C16506	ec:3.1.1.59	C15H26O4	270.1831
cpd:C16516	ec:2.4.1.195	C10H10N2OS	206.0514
cpd:C16517	ec:2.8.2.24	C16H20N2O6S	368.1042
cpd:C16517	ec:2.4.1.195	C16H20N2O6S	368.1042
cpd:C16518	ec:1.14.14.45	C13H15N3O3S	293.0834
cpd:C16519	ec:2.2.1.9	C14H16O9	328.0794
cpd:C16519	ec:4.2.99.20	C14H16O9	328.0794
cpd:C16520	ec:2.3.1.242	C16H29OSR	
cpd:C16520	ec:1.14.19.2	C16H29OSR	
cpd:C16520	ec:3.1.2.14	C16H29OSR	
cpd:C16521	ec:4.2.3.27	C5H8	68.0626
cpd:C16530	ec:1.14.19.3	C41H72N7O17P3S	1059.3918
cpd:C16538	ec:1.1.1.292	C6H12O5	164.0685
cpd:C16540	ec:1.1.1.294	C35H34MgN4O6	630.2329
cpd:C16540	ec:1.14.13.122	C35H34MgN4O6	630.2329
cpd:C16541	ec:1.14.13.122	C35H32MgN4O6	628.2172
cpd:C16541	ec:3.1.1.14	C35H32MgN4O6	628.2172
cpd:C16541	ec:2.5.1.62	C35H32MgN4O6	628.2172
cpd:C16541	ec:1.1.1.294	C35H32MgN4O6	628.2172
cpd:C16543	ec:3.1.1.1	C28H30N4O6	518.2165
cpd:C16545	ec:1.14.13.8	C26H29NO2	387.2198
cpd:C16546	ec:1.14.14.1	C25H27NO	357.2093
cpd:C16547	ec:1.14.14.1	C25H27NO2	373.2042
cpd:C16550	ec:1.14.14.1	C5H12ClN2O2P	198.0325
cpd:C16551	ec:1.1.1.1	C7H17Cl2N2O3P	278.0354
cpd:C16555	ec:1.14.14.1	C5H12ClN2O2P	198.0325
cpd:C16560	ec:1.14.14.1	C14H22N2O2	250.1681
cpd:C16561	ec:1.14.14.1	C12H18N2O	206.1419
cpd:C16561	ec:3.1.1.1	C12H18N2O	206.1419
cpd:C16562	ec:6.3.1.9	C20H41N7O5S	491.289
cpd:C16563	ec:1.8.1.12	C30H56N10O10S2	780.3622
cpd:C16563	ec:6.3.1.9	C30H56N10O10S2	780.3622
cpd:C16564	ec:1.8.1.12	C30H54N10O10S2	778.3466
cpd:C16565	ec:6.3.1.9	C8H21N3	159.1735
cpd:C16565	ec:2.5.1.16	C8H21N3	159.1735
cpd:C16566	ec:6.3.1.9	C18H36N6O5S	448.2468
cpd:C16567	ec:6.3.1.9	C28H51N9O10S2	737.32
cpd:C16567	ec:1.8.1.12	C28H51N9O10S2	737.32
cpd:C16568	ec:1.8.1.12	C28H49N9O10S2	735.3044
cpd:C16577	ec:2.4.1.17	C24H29NO9	475.1842
cpd:C16578	ec:2.4.1.17	C23H27NO9	461.1686
cpd:C16581	ec:1.1.1.122	C5H7O5R	
cpd:C16583	ec:4.2.1.114	C8H12O7	220.0583
cpd:C16586	ec:1.1.1.1	C10H13NO3	195.0895
cpd:C16587	ec:1.1.1.1	C10H11NO3	193.0739
cpd:C16587	ec:1.2.1.5	C10H11NO3	193.0739
cpd:C16591	ec:1.2.1.5	C10H11NO4	209.0688
cpd:C16595	ec:1.1.1.1	C10H11NO3	193.0739
cpd:C16596	ec:1.1.1.1	C10H9NO3	191.0582
cpd:C16597	ec:4.2.1.114	C8H12O7	220.0583
cpd:C16598	ec:4.2.1.114	C9H14O7	234.074
cpd:C16600	ec:4.2.1.114	C9H14O7	234.074
cpd:C16607	ec:1.14.14.1	C20H21FN2O2	340.1587
cpd:C16608	ec:1.4.3.4	C19H19FN2O	310.1481
cpd:C16608	ec:1.14.14.1	C19H19FN2O	310.1481
cpd:C16609	ec:1.14.14.1	C18H17FN2O	296.1325
cpd:C16609	ec:1.4.3.4	C18H17FN2O	296.1325
cpd:C16610	ec:1.2.3.1	C18H14FNO3	311.0958
cpd:C16612	ec:1.4.3.4	C18H14FNO2	295.1009
cpd:C16612	ec:1.2.3.1	C18H14FNO2	295.1009
cpd:C16613	ec:1.17.3.2	C5H4N4O2S	184.0055
cpd:C16614	ec:2.4.2.8	C6H6N4S	166.0313
cpd:C16614	ec:2.1.1.67	C6H6N4S	166.0313
cpd:C16615	ec:2.4.2.8	C11H15N4O7PS	378.0399
cpd:C16615	ec:2.1.1.67	C11H15N4O7PS	378.0399
cpd:C16618	ec:1.1.1.205	C10H13N4O8PS	380.0192
cpd:C16618	ec:6.3.5.2	C10H13N4O8PS	380.0192
cpd:C16619	ec:2.4.2.8	C10H14N5O7PS	379.0352
cpd:C16619	ec:6.3.5.2	C10H14N5O7PS	379.0352
cpd:C16619	ec:2.1.1.67	C10H14N5O7PS	379.0352
cpd:C16620	ec:2.1.1.67	C11H16N5O7PS	393.0508
cpd:C16622	ec:2.3.1.5	C4H8N2O2	116.0586
cpd:C16630	ec:1.3.1.2	C4H5FN2O2	132.0335
cpd:C16630	ec:3.5.2.2	C4H5FN2O2	132.0335
cpd:C16631	ec:3.5.2.2	C4H7FN2O3	150.0441
cpd:C16631	ec:3.5.1.6	C4H7FN2O3	150.0441
cpd:C16632	ec:3.5.1.6	C3H6FNO2	107.0383
cpd:C16633	ec:2.7.1.48	C9H11FN2O6	262.0601
cpd:C16633	ec:2.4.2.3	C9H11FN2O6	262.0601
cpd:C16634	ec:2.7.1.48	C9H12FN2O9P	342.0264
cpd:C16634	ec:2.4.2.10	C9H12FN2O9P	342.0264
cpd:C16634	ec:2.7.4.14	C9H12FN2O9P	342.0264
cpd:C16635	ec:3.5.4.5	C9H12FN3O4	245.0812
cpd:C16635	ec:3.1.1.1	C9H12FN3O4	245.0812
cpd:C16636	ec:6.1.1.11		
cpd:C16637	ec:2.4.2.4	C5H11O7P	214.0242
cpd:C16638	ec:2.9.1.2	C13H23NO15P2R2(C5H8O6PR)n	
cpd:C16638	ec:2.7.1.164	C13H23NO15P2R2(C5H8O6PR)n	
cpd:C16639	ec:5.4.99.62	C5H10O5	150.0528
cpd:C16641	ec:3.1.1.1	C33H38N4O6	586.2791
cpd:C16643	ec:2.4.1.17	C23H27NO9	461.1686
cpd:C16644	ec:1.11.1.14	C10H14O4	198.0892
cpd:C16647	ec:3.1.1.1	C6H13NO2	131.0946
cpd:C16663	ec:1.17.4.1		
cpd:C16663	ec:1.11.1.15		
cpd:C16664	ec:1.17.4.1		
cpd:C16664	ec:1.11.1.15		
cpd:C16667	ec:4.6.1.14	C31H60O5	512.4441
cpd:C16669	ec:3.6.1.59	C5H11O10P2R(C5H8O6PR)n-1	
cpd:C16672	ec:3.5.2.6	C16H20N2O5S	352.1093
cpd:C16675	ec:1.7.1.13	C7H9N5O	179.0807
cpd:C16675	ec:2.4.2.29	C7H9N5O	179.0807
cpd:C16676	ec:2.4.1.118	C11H14N5O5R	
cpd:C16677	ec:1.14.14.1	C20H28O3	316.2038
cpd:C16679	ec:1.14.14.1	C20H28O3	316.2038
cpd:C16680	ec:1.14.14.1	C20H28O3	316.2038
cpd:C16681	ec:1.1.1.315	C20H28O	284.214
cpd:C16681	ec:1.2.1.36	C20H28O	284.214
cpd:C16681	ec:1.2.3.1	C20H28O	284.214
cpd:C16682	ec:1.1.1.315	C20H30O	286.2297
cpd:C16684	ec:2.3.1.118		
cpd:C16685	ec:2.3.1.118		
cpd:C16687	ec:2.7.8.9	C12H23O14P(C36H61O33P)n	
cpd:C16688	ec:3.2.1.26	C12H23O14P	422.0825
cpd:C16688	ec:2.7.1.211	C12H23O14P	422.0825
cpd:C16689	ec:2.5.1.20	C11H22O7P2(C4H6)n	
cpd:C16690	ec:2.3.2.1	C10H16N3O6R	
cpd:C16691	ec:4.3.2.4	C10H16N5O8P(C5H8O5PR)n(C5H8O5PR)n	
cpd:C16693	ec:7.1.1.6	C8H10O2(C5H8)n	
cpd:C16693	ec:1.3.5.5	C8H10O2(C5H8)n	
cpd:C16693	ec:1.10.3.9	C8H10O2(C5H8)n	
cpd:C16695	ec:7.1.1.6	C53H82O2	750.6315
cpd:C16695	ec:2.1.1.295	C53H82O2	750.6315
cpd:C16698	ec:2.7.1.192	C11H20NO11P	373.0774
cpd:C16698	ec:4.2.1.126	C11H20NO11P	373.0774
cpd:C16698	ec:3.1.3.105	C11H20NO11P	373.0774
cpd:C16699	ec:2.7.1.195	C9H17O12P	348.0458
cpd:C16701	ec:2.1.1.336	C15H17NO3	259.1208
cpd:C16702	ec:2.1.1.336	C16H19NO3	273.1365
cpd:C16702	ec:1.14.19.50	C16H19NO3	273.1365
cpd:C16711	ec:1.17.4.4	C11H7O3R	
cpd:C16715	ec:1.3.99.19	C10H7NO3	189.0426
cpd:C16717	ec:3.1.1.36	C26H32O9	488.2046
cpd:C16718	ec:2.4.1.210	C26H32O9	488.2046
cpd:C16718	ec:3.1.1.36	C26H32O9	488.2046
cpd:C16720	ec:2.1.1.98	C13H19N5O4R2	
cpd:C16722	ec:2.3.2.9	NH2R	
cpd:C16729	ec:1.11.1.8	C16H10I4N2O4R2	
cpd:C16730	ec:1.11.1.8	C16H11I3N2O4R2	
cpd:C16731	ec:1.11.1.8	C10H8I2N2O3R2	
cpd:C16732	ec:1.11.1.8	C10H9IN2O3R2	
cpd:C16733	ec:1.11.1.8	C10H10N2O3R2	
cpd:C16734	ec:1.11.1.8	C4H4N2O2R2	
cpd:C16736	ec:1.11.1.15	HSR	
cpd:C16737	ec:5.3.1.30	C6H10O6	178.0477
cpd:C16737	ec:3.7.1.22	C6H10O6	178.0477
cpd:C16738	ec:2.5.1.18	HSO4R	
cpd:C16739	ec:2.3.2.8	C8H16N5O3R(C2H2NOR)n	
cpd:C16739	ec:2.3.2.6	C8H16N5O3R(C2H2NOR)n	
cpd:C16741	ec:2.7.1.81	C6H14N2O3	162.1004
cpd:C16753	ec:1.14.14.117	C17H14O6	314.079
cpd:C16756	ec:1.14.14.1	C17H12O7	328.0583
cpd:C16775	ec:4.2.3.55	C15H24	204.1878
cpd:C16775	ec:5.5.1.17	C15H24	204.1878
cpd:C16776	ec:4.2.3.123	C15H24	204.1878
cpd:C16789	ec:2.1.1.349	C7H7N5O2	193.06
cpd:C16814	ec:4.2.3.40	C15H24	204.1878
cpd:C16818	ec:4.2.3.145	C25H42O	358.3236
cpd:C16825	ec:2.3.1.69	C12H22O2	198.162
cpd:C16826	ec:4.2.3.62	C15H28O7P2	382.131
cpd:C16826	ec:2.5.1.86	C15H28O7P2	382.131
cpd:C16826	ec:2.5.1.88	C15H28O7P2	382.131
cpd:C16826	ec:2.5.1.68	C15H28O7P2	382.131
cpd:C16827	ec:2.4.1.126	C15H18O8	326.1002
cpd:C16827	ec:2.3.1.213	C15H18O8	326.1002
cpd:C16828	ec:1.14.18.1	C9H6O4	178.0266
cpd:C16829	ec:4.2.3.56	C15H24	204.1878
cpd:C16830	ec:1.1.1.121		
cpd:C16831	ec:2.1.1.106	C12H14N2O2	218.1055
cpd:C16832	ec:1.8.1.4	C8H16NOS2R	
cpd:C16834	ec:3.1.1.1	C5H12O	88.0888
cpd:C16835	ec:1.14.14.1	C4H6O2	86.0368
cpd:C16836	ec:3.1.1.1	C11H20N2O2	212.1525
cpd:C16837	ec:3.1.1.1	C6H12N2O2	144.0899
cpd:C16848	ec:2.2.1.11	C6H11O8P	242.0192
cpd:C16848	ec:2.2.1.10	C6H11O8P	242.0192
cpd:C16849	ec:2.2.1.10	C3H5O6P	167.9824
cpd:C16850	ec:1.4.1.24	C7H13NO5	191.0794
cpd:C16850	ec:2.2.1.10	C7H13NO5	191.0794
cpd:C16884	ec:1.1.1.403	C4H10O4	122.0579
cpd:C16884	ec:1.1.1.162	C4H10O4	122.0579
cpd:C16930	ec:1.1.1.318	C9H10O	134.0732
cpd:C16930	ec:2.1.1.146	C9H10O	134.0732
cpd:C16999	ec:3.5.4.40	C19H18N4O7	414.1175
cpd:C16999	ec:3.2.2.26	C19H18N4O7	414.1175
cpd:C17010	ec:1.21.98.1	C14H16O7	296.0896
cpd:C17010	ec:3.2.2.30	C14H16O7	296.0896
cpd:C17010	ec:3.2.2.26	C14H16O7	296.0896
cpd:C17017	ec:1.21.98.1	C14H14O7	294.074
cpd:C17022	ec:6.1.1.27	C13H23NO15P2R2(C5H8O6PR)n	
cpd:C17022	ec:2.5.1.73	C13H23NO15P2R2(C5H8O6PR)n	
cpd:C17023	ec:2.8.1.8		
cpd:C17023	ec:2.8.4.3		
cpd:C17023	ec:2.8.1.6		
cpd:C17023	ec:2.8.4.5		
cpd:C17023	ec:2.8.4.4		
cpd:C17027	ec:6.1.1.26	C22H36N3O12PR2(C5H8O6PR)n	
cpd:C17141	ec:2.8.2.8	(C26H40N2O33S4)n	
cpd:C17142	ec:2.8.2.8	(C26H40N2O36S5)n	
cpd:C17148	ec:2.4.1.368	C30H48O3	456.3603
cpd:C17148	ec:1.14.14.126	C30H48O3	456.3603
cpd:C17202	ec:3.1.2.22	C20H36N2O3SR2	
cpd:C17202	ec:2.3.1.225	C20H36N2O3SR2	
cpd:C17204	ec:1.14.14.45	C10H10N2O2	190.0742
cpd:C17205	ec:3.1.6.17	C3H6O6S	169.9885
cpd:C17206	ec:1.14.11.6	C5H4N2O3	140.0222
cpd:C17207	ec:2.4.1.319	H2O(C6H10O5)n	
cpd:C17207	ec:3.2.1.78	H2O(C6H10O5)n	
cpd:C17207	ec:3.2.1.25	H2O(C6H10O5)n	
cpd:C17209	ec:2.6.1.100	C6H10O5	162.0528
cpd:C17209	ec:4.2.3.124	C6H10O5	162.0528
cpd:C17210	ec:4.2.1.170	C7H12O5S	208.0405
cpd:C17210	ec:2.3.3.17	C7H12O5S	208.0405
cpd:C17211	ec:2.3.3.17	C6H10O3S	162.0351
cpd:C17212	ec:4.2.1.170	C7H12O5S	208.0405
cpd:C17213	ec:1.14.14.42	C6H13NO2S	163.0667
cpd:C17214	ec:2.3.3.17	C8H14O5S	222.0562
cpd:C17214	ec:4.2.1.170	C8H14O5S	222.0562
cpd:C17215	ec:4.2.1.170	C8H14O5S	222.0562
cpd:C17216	ec:2.3.3.17	C7H12O3S	176.0507
cpd:C17217	ec:1.14.14.42	C7H15NO2S	177.0823
cpd:C17218	ec:4.2.1.170	C9H16O5S	236.0718
cpd:C17218	ec:2.3.3.17	C9H16O5S	236.0718
cpd:C17219	ec:4.2.1.170	C9H16O5S	236.0718
cpd:C17220	ec:2.3.3.17	C8H14O3S	190.0664
cpd:C17221	ec:1.14.14.42	C8H17NO2S	191.098
cpd:C17222	ec:4.2.1.170	C10H18O5S	250.0875
cpd:C17222	ec:2.3.3.17	C10H18O5S	250.0875
cpd:C17223	ec:4.2.1.170	C10H18O5S	250.0875
cpd:C17224	ec:2.3.3.17	C9H16O3S	204.082
cpd:C17225	ec:1.14.14.42	C9H19NO2S	205.1137
cpd:C17226	ec:2.3.3.17	C11H20O5S	264.1031
cpd:C17226	ec:4.2.1.170	C11H20O5S	264.1031
cpd:C17227	ec:4.2.1.170	C11H20O5S	264.1031
cpd:C17228	ec:2.3.3.17	C10H18O3S	218.0977
cpd:C17229	ec:1.14.14.42	C10H21NO2S	219.1293
cpd:C17230	ec:2.3.3.17	C12H22O5S	278.1188
cpd:C17230	ec:4.2.1.170	C12H22O5S	278.1188
cpd:C17231	ec:4.2.1.170	C12H22O5S	278.1188
cpd:C17233	ec:1.14.14.42	C11H23NO2S	233.145
cpd:C17234	ec:4.4.1.1	C4H7NO2	101.0477
cpd:C17234	ec:4.4.1.2	C4H7NO2	101.0477
cpd:C17234	ec:4.4.1.11	C4H7NO2	101.0477
cpd:C17234	ec:4.3.1.19	C4H7NO2	101.0477
cpd:C17237	ec:1.14.14.45	C11H14N2O3S	254.0725
cpd:C17238	ec:1.14.14.45	C11H14N2O4S	270.0674
cpd:C17239	ec:2.4.1.195	C8H9NO2S	183.0354
cpd:C17240	ec:2.4.1.195	C14H19NO7S	345.0882
cpd:C17241	ec:1.14.14.42	C5H11NOS	133.0561
cpd:C17241	ec:1.14.14.43	C5H11NOS	133.0561
cpd:C17242	ec:1.14.14.43	C8H16N2O3S2	252.0602
cpd:C17243	ec:2.4.1.195	C5H11NOS2	165.0282
cpd:C17244	ec:2.4.1.195	C11H21NO6S2	327.081
cpd:C17245	ec:1.14.14.42	C6H13NOS	147.0718
cpd:C17246	ec:1.14.14.42	C7H15NOS	161.0874
cpd:C17249	ec:1.14.14.42	C8H17NOS	175.1031
cpd:C17251	ec:1.14.14.42	C9H19NOS	189.1187
cpd:C17252	ec:2.8.2.38	C15H29NO9S3	463.1004
cpd:C17253	ec:1.14.14.42	C10H21NOS	203.1344
cpd:C17254	ec:2.8.2.38	C16H31NO9S3	477.1161
cpd:C17259	ec:2.8.2.38	C7H12NO6SR	
cpd:C17259	ec:2.4.1.195	C7H12NO6SR	
cpd:C17260	ec:2.8.2.38	C7H12NO9S2R	
cpd:C17261	ec:2.4.1.195	CH2NOSR	
cpd:C17267	ec:1.8.5.8	C10H17N3O6S2	339.0559
cpd:C17267	ec:1.13.11.18	C10H17N3O6S2	339.0559
cpd:C17276	ec:2.3.1.135	C20H30O	286.2297
cpd:C17277	ec:4.2.3.73	C15H24	204.1878
cpd:C17322	ec:2.8.1.13	C9H13N2O8PS(C5H8O6PR)n(C5H8O6PR)n	
cpd:C17324	ec:2.3.1.234	C10H14N5O7P(C5H8O6PR)n(C5H8O6PR)n	
cpd:C17324	ec:3.5.4.33	C10H14N5O7P(C5H8O6PR)n(C5H8O6PR)n	
cpd:C17324	ec:2.1.1.55	C10H14N5O7P(C5H8O6PR)n(C5H8O6PR)n	
cpd:C17325	ec:2.1.1.202	C9H14N3O8P(C5H8O6PR)n(C5H8O6PR)n	
cpd:C17325	ec:2.1.1.203	C9H14N3O8P(C5H8O6PR)n(C5H8O6PR)n	
cpd:C17325	ec:2.1.1.204	C9H14N3O8P(C5H8O6PR)n(C5H8O6PR)n	
cpd:C17325	ec:3.5.4.35	C9H14N3O8P(C5H8O6PR)n(C5H8O6PR)n	
cpd:C17331	ec:1.1.1.181	C27H44O3	416.329
cpd:C17332	ec:1.1.1.181	C27H44O3	416.329
cpd:C17333	ec:1.14.14.29	C27H44O3	416.329
cpd:C17335	ec:1.14.14.29	C27H44O4	432.324
cpd:C17335	ec:1.1.1.181	C27H44O4	432.324
cpd:C17336	ec:1.1.1.181	C27H44O3	416.329
cpd:C17337	ec:1.1.1.181	C27H42O4	430.3083
cpd:C17339	ec:1.14.18.8	C27H44O3	416.329
cpd:C17339	ec:1.3.1.3	C27H44O3	416.329
cpd:C17339	ec:1.3.99.5	C27H44O3	416.329
cpd:C17343	ec:5.1.99.4	C48H80N7O20P3S	1199.4392
cpd:C17343	ec:1.17.99.3	C48H80N7O20P3S	1199.4392
cpd:C17345	ec:6.2.1.7	C48H80N7O19P3S	1183.4443
cpd:C17345	ec:5.1.99.4	C48H80N7O19P3S	1183.4443
cpd:C17346	ec:1.17.99.3	C48H80N7O19P3S	1183.4443
cpd:C17346	ec:5.1.99.4	C48H80N7O19P3S	1183.4443
cpd:C17349	ec:1.14.20.7	CH5N3	59.0483
cpd:C17351	ec:5.1.1.14	C23H26N4O8	486.1751
cpd:C17352	ec:5.1.1.14	C23H26N4O8	486.1751
cpd:C17352	ec:2.5.1.38	C23H26N4O8	486.1751
cpd:C17355	ec:2.5.1.38	C19H19N3O6	385.1274
cpd:C17366	ec:6.3.3.6	C7H11NO4	173.0688
cpd:C17366	ec:2.3.1.226	C7H11NO4	173.0688
cpd:C17367	ec:1.14.20.3	C7H9NO3	155.0582
cpd:C17367	ec:6.3.3.6	C7H9NO3	155.0582
cpd:C17378	ec:2.3.1.186	C9H14NO2R	
cpd:C17401	ec:2.1.1.272	C43H46CoN4O16	933.2241
cpd:C17401	ec:2.1.1.151	C43H46CoN4O16	933.2241
cpd:C17432	ec:2.5.1.91	C50H84O7P2	858.5692
cpd:C17467	ec:1.17.9.1	C7H8O2	124.0524
cpd:C17500	ec:1.10.3.4	C6H5NO	107.0371
cpd:C17509	ec:4.1.99.3	C20H28N4O15P2(C5H8O5PR)n(C5H8O5PR)n	
cpd:C17510	ec:4.1.99.3	C20H28N4O15P2(C5H8O5PR)n(C5H8O5PR)n	
cpd:C17513	ec:2.4.1.330	C38H54O19	814.3259
cpd:C17513	ec:2.4.1.271	C38H54O19	814.3259
cpd:C17530	ec:1.14.13.226	C3H6O2	74.0368
cpd:C17541	ec:2.3.2.16	C96H160N10O26P2	1931.098
cpd:C17541	ec:2.3.2.17	C96H160N10O26P2	1931.098
cpd:C17542	ec:2.3.2.18	C100H166N12O28P2	2045.141
cpd:C17542	ec:2.3.2.17	C100H166N12O28P2	2045.141
cpd:C17550	ec:2.3.2.10	C97H161N9O27P2	1946.0977
cpd:C17551	ec:1.14.13.240	C11H14O2(C5H8)n	
cpd:C17551	ec:2.1.1.222	C11H14O2(C5H8)n	
cpd:C17552	ec:2.1.1.222	C12H16O2(C5H8)n	
cpd:C17554	ec:2.1.1.114	C12H14O4(C5H8)n	
cpd:C17556	ec:2.7.1.66	C55H91O4P	846.6655
cpd:C17556	ec:2.7.4.29	C55H91O4P	846.6655
cpd:C17556	ec:2.7.8.13	C55H91O4P	846.6655
cpd:C17556	ec:2.7.8.6	C55H91O4P	846.6655
cpd:C17556	ec:2.7.8.40	C55H91O4P	846.6655
cpd:C17556	ec:3.6.1.27	C55H91O4P	846.6655
cpd:C17556	ec:2.7.8.31	C55H91O4P	846.6655
cpd:C17556	ec:2.4.1.54	C55H91O4P	846.6655
cpd:C17556	ec:2.4.2.53	C55H91O4P	846.6655
cpd:C17556	ec:2.4.2.43	C55H91O4P	846.6655
cpd:C17556	ec:2.7.8.33	C55H91O4P	846.6655
cpd:C17558	ec:2.7.1.66	C55H90O	766.6992
cpd:C17559	ec:2.1.1.114	C13H16O4(C5H8)n	
cpd:C17560	ec:2.1.1.201	C12H14O3(C5H8)n	
cpd:C17561	ec:1.14.99.60	C13H16O3(C5H8)n	
cpd:C17561	ec:2.1.1.201	C13H16O3(C5H8)n	
cpd:C17562	ec:1.14.99.60	C13H16O4(C5H8)n	
cpd:C17562	ec:2.1.1.64	C13H16O4(C5H8)n	
cpd:C17568	ec:2.1.1.64	C39H58O4	590.4335
cpd:C17569	ec:2.1.1.64	C49H74O4	726.5587
cpd:C17570	ec:2.5.1.117	C52H80O2	736.6158
cpd:C17570	ec:2.1.1.295	C52H80O2	736.6158
cpd:C17580	ec:1.1.1.329	C6H13NO4	163.0845
cpd:C17580	ec:2.6.1.100	C6H13NO4	163.0845
cpd:C17580	ec:1.1.99.38	C6H13NO4	163.0845
cpd:C17581	ec:1.1.1.329	C6H11NO4	161.0688
cpd:C17581	ec:2.6.1.101	C6H11NO4	161.0688
cpd:C17581	ec:1.1.99.38	C6H11NO4	161.0688
cpd:C17582	ec:2.4.1.283	C14H27N3O8	365.1798
cpd:C17582	ec:3.5.1.112	C14H27N3O8	365.1798
cpd:C17583	ec:2.6.1.93	C12H23N3O7	321.1536
cpd:C17583	ec:1.1.3.43	C12H23N3O7	321.1536
cpd:C17586	ec:4.3.2.6	C21H41N5O12	555.2752
cpd:C17587	ec:3.5.1.113	C25H47N5O15	657.3069
cpd:C17587	ec:2.4.1.285	C25H47N5O15	657.3069
cpd:C17588	ec:1.1.3.44	C23H45N5O14	615.2963
cpd:C17588	ec:3.5.1.113	C23H45N5O14	615.2963
cpd:C17589	ec:2.6.1.95	C23H43N5O14	613.2807
cpd:C17589	ec:1.1.3.44	C23H43N5O14	613.2807
cpd:C17591	ec:2.1.1.337	C19H21NO4	327.1471
cpd:C17591	ec:1.14.19.51	C19H21NO4	327.1471
cpd:C17592	ec:2.1.1.291	C20H25NO4	343.1784
cpd:C17621	ec:1.14.14.83	C10H18O2	170.1307
cpd:C17621	ec:1.1.1.324	C10H18O2	170.1307
cpd:C17622	ec:1.3.1.99	C10H14O2	166.0994
cpd:C17622	ec:1.1.1.324	C10H14O2	166.0994
cpd:C17627	ec:3.1.7.1		
cpd:C17628	ec:3.1.7.1		
cpd:C17658	ec:1.1.1.393	C24H40O3	376.2977
cpd:C17658	ec:1.1.1.391	C24H40O3	376.2977
