KEGG_PATHWAY	KEGG_CPD	KEGG_ORG	KEGG_FORMULA	KEGG_EXACT_MASS
path:map00340	cpd:C04677	stj	C9H15N4O8P	338.0628
path:map00340	cpd:C04896	csh	C15H25N5O15P2	577.0822
path:map00340	cpd:C04896	ecq	C15H25N5O15P2	577.0822
path:map00340	cpd:C04896	ecr	C15H25N5O15P2	577.0822
path:map00340	cpd:C04896	lpl	C15H25N5O15P2	577.0822
path:map00340	cpd:C04896	lla	C15H25N5O15P2	577.0822
path:map00340	cpd:C04896	stj	C15H25N5O15P2	577.0822
path:map00340	cpd:C04916	csh	C15H25N5O15P2	577.0822
path:map00340	cpd:C04916	ecq	C15H25N5O15P2	577.0822
path:map00340	cpd:C04916	ecr	C15H25N5O15P2	577.0822
path:map00340	cpd:C04916	lpl	C15H25N5O15P2	577.0822
path:map00340	cpd:C04916	lla	C15H25N5O15P2	577.0822
path:map00340	cpd:C04916	stj	C15H25N5O15P2	577.0822
path:map00340	cpd:C05127	csh	C6H11N3	125.0953
path:map00340	cpd:C05827	csh	C6H8N2O	124.0637
path:map00340	cpd:C05829	csh	C6H10N2O5	190.059
path:map00350	cpd:C00022	csh	C3H4O3	88.016
path:map00350	cpd:C00022	ecq	C3H4O3	88.016
path:map00350	cpd:C00022	ecr	C3H4O3	88.016
path:map00350	cpd:C00022	lpl	C3H4O3	88.016
path:map00350	cpd:C00022	lla	C3H4O3	88.016
path:map00350	cpd:C00022	stj	C3H4O3	88.016
path:map00350	cpd:C00042	ecq	C4H6O4	118.0266
path:map00350	cpd:C00042	ecr	C4H6O4	118.0266
path:map00350	cpd:C00042	lpl	C4H6O4	118.0266
path:map00350	cpd:C00042	lla	C4H6O4	118.0266
path:map00350	cpd:C00042	stj	C4H6O4	118.0266
path:map00350	cpd:C00042	csh	C4H6O4	118.0266
path:map00350	cpd:C00082	csh	C9H11NO3	181.0739
path:map00350	cpd:C00082	ecq	C9H11NO3	181.0739
path:map00350	cpd:C00082	ecr	C9H11NO3	181.0739
path:map00350	cpd:C00082	lpl	C9H11NO3	181.0739
path:map00350	cpd:C00082	lla	C9H11NO3	181.0739
path:map00350	cpd:C00082	stj	C9H11NO3	181.0739
path:map00350	cpd:C00122	lla	C4H4O4	116.011
path:map00350	cpd:C00122	stj	C4H4O4	116.011
path:map00350	cpd:C00122	ecq	C4H4O4	116.011
path:map00350	cpd:C00122	ecr	C4H4O4	116.011
path:map00350	cpd:C00122	lpl	C4H4O4	116.011
path:map00350	cpd:C00122	csh	C4H4O4	116.011
path:map00350	cpd:C00146	ecr	C6H6O	94.0419
path:map00350	cpd:C00146	csh	C6H6O	94.0419
path:map00350	cpd:C00146	ecq	C6H6O	94.0419
path:map00350	cpd:C00164	ecr	C4H6O3	102.0317
path:map00350	cpd:C00164	ecq	C4H6O3	102.0317
path:map00350	cpd:C00232	ecq	C4H6O3	102.0317
path:map00350	cpd:C00232	ecr	C4H6O3	102.0317
path:map00350	cpd:C00232	lpl	C4H6O3	102.0317
path:map00350	cpd:C00483	csh	C8H11NO	137.0841
path:map00350	cpd:C00483	ecr	C8H11NO	137.0841
path:map00350	cpd:C00530	ecq	C6H6O2	110.0368
path:map00350	cpd:C00530	ecr	C6H6O2	110.0368
path:map00350	cpd:C00530	csh	C6H6O2	110.0368
path:map00350	cpd:C00530	lpl	C6H6O2	110.0368
path:map00350	cpd:C00530	lla	C6H6O2	110.0368
path:map00350	cpd:C00530	stj	C6H6O2	110.0368
path:map00350	cpd:C00547	csh	C8H11NO3	169.0739
path:map00350	cpd:C00642	ecr	C8H8O3	152.0473
path:map00350	cpd:C00642	lpl	C8H8O3	152.0473
path:map00350	cpd:C00788	csh	C9H13NO3	183.0895
path:map00350	cpd:C01161	ecr	C8H8O4	168.0423
path:map00350	cpd:C01161	lpl	C8H8O4	168.0423
path:map00350	cpd:C01179	csh	C9H8O4	180.0423
path:map00350	cpd:C01179	ecq	C9H8O4	180.0423
path:map00350	cpd:C01179	ecr	C9H8O4	180.0423
path:map00350	cpd:C01179	lpl	C9H8O4	180.0423
path:map00350	cpd:C01179	lla	C9H8O4	180.0423
path:map00350	cpd:C01179	stj	C9H8O4	180.0423
path:map00350	cpd:C03063	ecr	C7H8O5	172.0372
path:map00350	cpd:C03758	ecr	C8H11NO2	153.079
path:map00350	cpd:C03758	csh	C8H11NO2	153.079
path:map00350	cpd:C03765	csh	C8H8O2	136.0524
path:map00350	cpd:C03765	ecr	C8H8O2	136.0524
path:map00350	cpd:C03765	lpl	C8H8O2	136.0524
path:map00350	cpd:C04043	ecr	C8H8O3	152.0473
path:map00350	cpd:C04043	csh	C8H8O3	152.0473
path:map00350	cpd:C04052	ecr	C8H8O7	216.027
path:map00350	cpd:C04186	ecr	C8H8O7	216.027
path:map00350	cpd:C04642	ecr	C8H8O6	200.0321
path:map00350	cpd:C05576	csh	C8H10O4	170.0579
path:map00350	cpd:C05576	ecq	C8H10O4	170.0579
path:map00350	cpd:C05576	ecr	C8H10O4	170.0579
path:map00350	cpd:C05576	lpl	C8H10O4	170.0579
path:map00350	cpd:C05576	lla	C8H10O4	170.0579
path:map00350	cpd:C05576	stj	C8H10O4	170.0579
path:map00350	cpd:C05577	csh	C8H8O4	168.0423
path:map00350	cpd:C05577	ecq	C8H8O4	168.0423
path:map00350	cpd:C05577	ecr	C8H8O4	168.0423
path:map00350	cpd:C05577	lpl	C8H8O4	168.0423
path:map00350	cpd:C05577	lla	C8H8O4	168.0423
path:map00350	cpd:C05577	stj	C8H8O4	168.0423
path:map00350	cpd:C05581	csh	C9H10O3	166.063
path:map00350	cpd:C05583	csh	C9H10O4	182.0579
path:map00350	cpd:C05587	csh	C9H13NO2	167.0946
path:map00350	cpd:C05588	csh	C10H15NO3	197.1052
path:map00350	cpd:C05589	csh	C9H13NO3	183.0895
path:map00350	cpd:C05593	ecr	C8H8O3	152.0473
path:map00350	cpd:C05593	lpl	C8H8O3	152.0473
path:map00350	cpd:C05600	ecr	C7H8O5	172.0372
path:map00350	cpd:C06044	lpl	C8H10O2	138.0681
path:map00350	cpd:C06201	ecr	C7H10O6	190.0477
path:map00360	cpd:C00022	csh	C3H4O3	88.016
path:map00360	cpd:C00022	ecq	C3H4O3	88.016
path:map00360	cpd:C00022	ecr	C3H4O3	88.016
path:map00360	cpd:C00022	lpl	C3H4O3	88.016
path:map00360	cpd:C00022	lla	C3H4O3	88.016
path:map00360	cpd:C00022	stj	C3H4O3	88.016
path:map00360	cpd:C00024	ecq	C23H38N7O17P3S	809.1258
path:map00360	cpd:C00024	ecr	C23H38N7O17P3S	809.1258
path:map00360	cpd:C00024	lpl	C23H38N7O17P3S	809.1258
path:map00360	cpd:C00024	lla	C23H38N7O17P3S	809.1258
path:map00360	cpd:C00024	csh	C23H38N7O17P3S	809.1258
path:map00360	cpd:C00024	stj	C23H38N7O17P3S	809.1258
path:map00360	cpd:C00042	ecq	C4H6O4	118.0266
path:map00360	cpd:C00042	ecr	C4H6O4	118.0266
path:map00360	cpd:C00042	lpl	C4H6O4	118.0266
path:map00360	cpd:C00042	lla	C4H6O4	118.0266
path:map00360	cpd:C00042	stj	C4H6O4	118.0266
path:map00360	cpd:C00042	csh	C4H6O4	118.0266
path:map00360	cpd:C00079	csh	C9H11NO2	165.079
path:map00360	cpd:C00079	ecq	C9H11NO2	165.079
path:map00360	cpd:C00079	ecr	C9H11NO2	165.079
path:map00360	cpd:C00079	lla	C9H11NO2	165.079
path:map00360	cpd:C00079	stj	C9H11NO2	165.079
path:map00360	cpd:C00079	lpl	C9H11NO2	165.079
path:map00360	cpd:C00082	csh	C9H11NO3	181.0739
path:map00360	cpd:C00082	ecq	C9H11NO3	181.0739
path:map00360	cpd:C00082	ecr	C9H11NO3	181.0739
path:map00360	cpd:C00082	lpl	C9H11NO3	181.0739
path:map00360	cpd:C00082	lla	C9H11NO3	181.0739
path:map00360	cpd:C00082	stj	C9H11NO3	181.0739
path:map00360	cpd:C00084	csh	C2H4O	44.0262
path:map00360	cpd:C00084	ecq	C2H4O	44.0262
path:map00360	cpd:C00084	ecr	C2H4O	44.0262
path:map00360	cpd:C00084	lpl	C2H4O	44.0262
path:map00360	cpd:C00084	lla	C2H4O	44.0262
path:map00360	cpd:C00084	stj	C2H4O	44.0262
path:map00360	cpd:C00091	ecq	C25H40N7O19P3S	867.1313
path:map00360	cpd:C00091	ecr	C25H40N7O19P3S	867.1313
path:map00360	cpd:C00091	csh	C25H40N7O19P3S	867.1313
path:map00360	cpd:C00091	lpl	C25H40N7O19P3S	867.1313
path:map00360	cpd:C00091	lla	C25H40N7O19P3S	867.1313
path:map00360	cpd:C00091	stj	C25H40N7O19P3S	867.1313
path:map00360	cpd:C00122	lla	C4H4O4	116.011
path:map00360	cpd:C00122	stj	C4H4O4	116.011
path:map00360	cpd:C00122	ecq	C4H4O4	116.011
path:map00360	cpd:C00122	ecr	C4H4O4	116.011
path:map00360	cpd:C00122	lpl	C4H4O4	116.011
path:map00360	cpd:C00122	csh	C4H4O4	116.011
path:map00360	cpd:C00166	ecq	C9H8O3	164.0473
path:map00360	cpd:C00166	ecr	C9H8O3	164.0473
path:map00360	cpd:C00166	csh	C9H8O3	164.0473
path:map00360	cpd:C00166	lpl	C9H8O3	164.0473
path:map00360	cpd:C00166	lla	C9H8O3	164.0473
path:map00360	cpd:C00166	stj	C9H8O3	164.0473
path:map00360	cpd:C00180	csh	C7H6O2	122.0368
path:map00360	cpd:C00180	ecq	C7H6O2	122.0368
path:map00360	cpd:C00180	ecr	C7H6O2	122.0368
path:map00360	cpd:C00180	lpl	C7H6O2	122.0368
path:map00360	cpd:C00180	lla	C7H6O2	122.0368
path:map00360	cpd:C00180	stj	C7H6O2	122.0368
path:map00360	cpd:C00423	ecr	C9H8O2	148.0524
path:map00360	cpd:C00423	csh	C9H8O2	148.0524
path:map00360	cpd:C00512	ecq	C28H40N7O17P3S	871.1414
path:map00360	cpd:C00512	ecr	C28H40N7O17P3S	871.1414
path:map00360	cpd:C00582	ecr	C29H42N7O17P3S	885.1571
path:map00360	cpd:C00596	ecq	C5H6O3	114.0317
path:map00360	cpd:C00596	ecr	C5H6O3	114.0317
path:map00360	cpd:C00601	ecr	C8H8O	120.0575
path:map00360	cpd:C00601	lpl	C8H8O	120.0575
path:map00360	cpd:C00601	csh	C8H8O	120.0575
path:map00360	cpd:C00642	ecr	C8H8O3	152.0473
path:map00360	cpd:C00642	lpl	C8H8O3	152.0473
path:map00360	cpd:C00805	ecq	C7H6O3	138.0317
path:map00360	cpd:C01586	ecq	C9H9NO3	179.0582
path:map00360	cpd:C02232	ecr	C27H42N7O20P3S	909.1418
path:map00360	cpd:C02232	ecq	C27H42N7O20P3S	909.1418
path:map00360	cpd:C02265	ecq	C9H11NO2	165.079
path:map00360	cpd:C02265	ecr	C9H11NO2	165.079
path:map00360	cpd:C02265	csh	C9H11NO2	165.079
path:map00360	cpd:C02505	ecq	C8H9NO	135.0684
path:map00360	cpd:C02505	ecr	C8H9NO	135.0684
path:map00360	cpd:C02505	csh	C8H9NO	135.0684
path:map00360	cpd:C02505	lla	C8H9NO	135.0684
path:map00360	cpd:C02505	stj	C8H9NO	135.0684
path:map00360	cpd:C03589	ecq	C5H8O4	132.0423
path:map00360	cpd:C03589	ecr	C5H8O4	132.0423
path:map00360	cpd:C04044	ecq	C9H10O4	182.0579
path:map00360	cpd:C04044	ecr	C9H10O4	182.0579
path:map00360	cpd:C04479	ecq	C9H10O6	214.0477
path:map00360	cpd:C04479	ecr	C9H10O6	214.0477
path:map00360	cpd:C05332	csh	C8H11N	121.0891
path:map00360	cpd:C05332	ecr	C8H11N	121.0891
path:map00360	cpd:C05593	ecr	C8H8O3	152.0473
path:map00360	cpd:C05593	lpl	C8H8O3	152.0473
path:map00360	cpd:C05629	ecr	C9H10O2	150.0681
path:map00360	cpd:C05629	csh	C9H10O2	150.0681
path:map00360	cpd:C05853	lpl	C8H10O	122.0732
path:map00360	cpd:C07086	ecr	C8H8O2	136.0524
path:map00360	cpd:C07086	csh	C8H8O2	136.0524
path:map00360	cpd:C07086	lla	C8H8O2	136.0524
path:map00360	cpd:C07086	stj	C8H8O2	136.0524
path:map00360	cpd:C11457	ecq	C9H10O3	166.063
path:map00360	cpd:C11457	ecr	C9H10O3	166.063
path:map00360	cpd:C11588	ecr	C9H12O4	184.0736
path:map00360	cpd:C12621	ecq	C9H8O3	164.0473
path:map00360	cpd:C12621	ecr	C9H8O3	164.0473
path:map00360	cpd:C12622	ecr	C9H10O4	182.0579
path:map00360	cpd:C12623	ecq	C9H8O4	180.0423
path:map00360	cpd:C12623	ecr	C9H8O4	180.0423
path:map00360	cpd:C12624	ecq	C9H8O6	212.0321
path:map00360	cpd:C12624	ecr	C9H8O6	212.0321
path:map00360	cpd:C14144	ecq	C27H42N7O19P3S	893.1469
path:map00360	cpd:C14144	ecr	C27H42N7O19P3S	893.1469
path:map00360	cpd:C14145	ecq	C27H44N7O20P3S	911.1575
path:map00360	cpd:C14145	ecr	C27H44N7O20P3S	911.1575
path:map00360	cpd:C19945	ecr	C29H44N7O20P3S	935.1575
path:map00360	cpd:C19946	ecr	C29H44N7O19P3S	919.1626
path:map00360	cpd:C19975	ecr	C29H42N7O18P3S	901.152
path:map00360	cpd:C20062	ecr	C29H42N7O18P3S	901.152
path:map00361	cpd:C00011	ecr	CO2	43.9898
path:map00361	cpd:C00011	ecq	CO2	43.9898
path:map00361	cpd:C00042	ecq	C4H6O4	118.0266
path:map00361	cpd:C00042	ecr	C4H6O4	118.0266
path:map00361	cpd:C00146	ecr	C6H6O	94.0419
path:map00361	cpd:C00146	ecq	C6H6O	94.0419
path:map00361	cpd:C00160	ecq	C2H4O3	76.016
path:map00361	cpd:C00160	ecr	C2H4O3	76.016
path:map00361	cpd:C00530	ecq	C6H6O2	110.0368
path:map00361	cpd:C00530	ecr	C6H6O2	110.0368
path:map00361	cpd:C02222	ecq	C6H6O5	158.0215
path:map00361	cpd:C02222	ecr	C6H6O5	158.0215
path:map00361	cpd:C04431	ecq	C6H4O4	140.011
path:map00361	cpd:C04431	ecr	C6H4O4	140.011
path:map00361	cpd:C04706	ecq	C6H3ClO4	173.972
path:map00361	cpd:C04706	ecr	C6H3ClO4	173.972
path:map00361	cpd:C06329	ecq	C6H5ClO5	191.9826
path:map00361	cpd:C06329	ecr	C6H5ClO5	191.9826
path:map00361	cpd:C07090	ecq	C5H4O2	96.0211
path:map00361	cpd:C07090	ecr	C5H4O2	96.0211
path:map00361	cpd:C07091	ecq	C5H6O3	114.0317
path:map00361	cpd:C07091	ecr	C5H6O3	114.0317
path:map00361	cpd:C12834	ecq	C6H2Cl2O4	207.933
path:map00361	cpd:C12834	ecr	C6H2Cl2O4	207.933
path:map00361	cpd:C12835	ecq	C6H4Cl2O5	225.9436
path:map00361	cpd:C12835	ecr	C6H4Cl2O5	225.9436
path:map00361	cpd:C12838	ecq	C6H4O4	140.011
path:map00361	cpd:C12838	ecr	C6H4O4	140.011
path:map00361	cpd:C18242	ecq	C6HCl3O4	241.894
path:map00361	cpd:C18242	ecr	C6HCl3O4	241.894
path:map00361	cpd:C18243	ecq	C6H3Cl3O5	259.9046
path:map00361	cpd:C18243	ecr	C6H3Cl3O5	259.9046
path:map00362	cpd:C00022	ecq	C3H4O3	88.016
path:map00362	cpd:C00022	ecr	C3H4O3	88.016
path:map00362	cpd:C00022	lpl	C3H4O3	88.016
path:map00362	cpd:C00022	lla	C3H4O3	88.016
path:map00362	cpd:C00022	stj	C3H4O3	88.016
path:map00362	cpd:C00024	ecq	C23H38N7O17P3S	809.1258
path:map00362	cpd:C00024	ecr	C23H38N7O17P3S	809.1258
path:map00362	cpd:C00024	lpl	C23H38N7O17P3S	809.1258
path:map00362	cpd:C00024	lla	C23H38N7O17P3S	809.1258
path:map00362	cpd:C00024	stj	C23H38N7O17P3S	809.1258
path:map00362	cpd:C00036	ecq	C4H4O5	132.0059
path:map00362	cpd:C00036	ecr	C4H4O5	132.0059
path:map00362	cpd:C00036	lpl	C4H4O5	132.0059
path:map00362	cpd:C00036	lla	C4H4O5	132.0059
path:map00362	cpd:C00036	stj	C4H4O5	132.0059
path:map00362	cpd:C00084	ecq	C2H4O	44.0262
path:map00362	cpd:C00084	ecr	C2H4O	44.0262
path:map00362	cpd:C00084	lpl	C2H4O	44.0262
path:map00362	cpd:C00084	lla	C2H4O	44.0262
path:map00362	cpd:C00084	stj	C2H4O	44.0262
path:map00362	cpd:C00090	stj	C6H6O2	110.0368
path:map00362	cpd:C00091	ecq	C25H40N7O19P3S	867.1313
path:map00362	cpd:C00091	ecr	C25H40N7O19P3S	867.1313
path:map00362	cpd:C00091	lpl	C25H40N7O19P3S	867.1313
path:map00362	cpd:C00091	lla	C25H40N7O19P3S	867.1313
path:map00362	cpd:C00091	stj	C25H40N7O19P3S	867.1313
path:map00362	cpd:C00146	ecr	C6H6O	94.0419
path:map00362	cpd:C00146	ecq	C6H6O	94.0419
path:map00362	cpd:C00156	ecq	C7H6O3	138.0317
path:map00362	cpd:C00156	ecr	C7H6O3	138.0317
path:map00362	cpd:C00180	ecq	C7H6O2	122.0368
path:map00362	cpd:C00180	ecr	C7H6O2	122.0368
path:map00362	cpd:C00180	lpl	C7H6O2	122.0368
path:map00362	cpd:C00180	lla	C7H6O2	122.0368
path:map00362	cpd:C00180	stj	C7H6O2	122.0368
path:map00362	cpd:C00196	ecq	C7H6O4	154.0266
path:map00362	cpd:C00196	ecr	C7H6O4	154.0266
path:map00362	cpd:C00332	ecq	C25H40N7O18P3S	851.1363
path:map00362	cpd:C00332	ecr	C25H40N7O18P3S	851.1363
path:map00362	cpd:C00332	lla	C25H40N7O18P3S	851.1363
path:map00362	cpd:C00332	lpl	C25H40N7O18P3S	851.1363
path:map00362	cpd:C00332	stj	C25H40N7O18P3S	851.1363
path:map00362	cpd:C00512	ecq	C28H40N7O17P3S	871.1414
path:map00362	cpd:C00512	ecr	C28H40N7O17P3S	871.1414
path:map00362	cpd:C00527	ecq	C26H42N7O19P3S	881.1469
path:map00362	cpd:C00527	ecr	C26H42N7O19P3S	881.1469
path:map00362	cpd:C00527	lpl	C26H42N7O19P3S	881.1469
path:map00362	cpd:C00527	lla	C26H42N7O19P3S	881.1469
path:map00362	cpd:C00527	stj	C26H42N7O19P3S	881.1469
path:map00362	cpd:C00530	ecq	C6H6O2	110.0368
path:map00362	cpd:C00530	ecr	C6H6O2	110.0368
path:map00362	cpd:C00530	lpl	C6H6O2	110.0368
path:map00362	cpd:C00530	lla	C6H6O2	110.0368
path:map00362	cpd:C00530	stj	C6H6O2	110.0368
path:map00362	cpd:C00596	ecq	C5H6O3	114.0317
path:map00362	cpd:C00596	ecr	C5H6O3	114.0317
path:map00362	cpd:C00682	stj	C6H6O4	142.0266
path:map00362	cpd:C00877	ecq	C25H40N7O17P3S	835.1414
path:map00362	cpd:C00877	ecr	C25H40N7O17P3S	835.1414
path:map00362	cpd:C01063	ecq	C28H46N7O19P3S	909.1782
path:map00362	cpd:C01063	ecr	C28H46N7O19P3S	909.1782
path:map00362	cpd:C01144	ecq	C25H42N7O18P3S	853.152
path:map00362	cpd:C01144	ecr	C25H42N7O18P3S	853.152
path:map00362	cpd:C01278	lpl	C7H6O6	186.0164
path:map00362	cpd:C01278	lla	C7H6O6	186.0164
path:map00362	cpd:C02222	ecq	C6H6O5	158.0215
path:map00362	cpd:C02222	ecr	C6H6O5	158.0215
path:map00362	cpd:C02232	ecr	C27H42N7O20P3S	909.1418
path:map00362	cpd:C02232	ecq	C27H42N7O20P3S	909.1418
path:map00362	cpd:C02501	ecr	C6H6O5	158.0215
path:map00362	cpd:C02501	lpl	C6H6O5	158.0215
path:map00362	cpd:C02501	lla	C6H6O5	158.0215
path:map00362	cpd:C02501	stj	C6H6O5	158.0215
path:map00362	cpd:C03453	ecr	C6H6O5	158.0215
path:map00362	cpd:C03453	lpl	C6H6O5	158.0215
path:map00362	cpd:C03453	lla	C6H6O5	158.0215
path:map00362	cpd:C03453	stj	C6H6O5	158.0215
path:map00362	cpd:C03586	lpl	C6H6O4	142.0266
path:map00362	cpd:C03586	lla	C6H6O4	142.0266
path:map00362	cpd:C03589	ecq	C5H8O4	132.0423
path:map00362	cpd:C03589	ecr	C5H8O4	132.0423
path:map00362	cpd:C04115	ecq	C7H8O8	220.0219
path:map00362	cpd:C04115	ecr	C7H8O8	220.0219
path:map00362	cpd:C04324	ecr	C7H6O7	202.0114
path:map00362	cpd:C06336	stj	C6H6O5S	189.9936
path:map00362	cpd:C06714	ecq	C28H46N7O20P3S	925.1731
path:map00362	cpd:C06714	ecr	C28H46N7O20P3S	925.1731
path:map00362	cpd:C06715	ecq	C28H44N7O20P3S	923.1575
path:map00362	cpd:C06715	ecr	C28H44N7O20P3S	923.1575
path:map00362	cpd:C14144	ecq	C27H42N7O19P3S	893.1469
path:map00362	cpd:C14144	ecr	C27H42N7O19P3S	893.1469
path:map00364	cpd:C02222	ecq	C6H6O5	158.0215
path:map00364	cpd:C02222	ecr	C6H6O5	158.0215
path:map00364	cpd:C16476	ecq	C6H5FO4	160.0172
path:map00364	cpd:C16476	ecr	C6H5FO4	160.0172
path:map00364	cpd:C16477	ecq	C6H5FO4	160.0172
path:map00364	cpd:C16477	ecr	C6H5FO4	160.0172
path:map00380	cpd:C00024	ecq	C23H38N7O17P3S	809.1258
path:map00380	cpd:C00024	ecr	C23H38N7O17P3S	809.1258
path:map00380	cpd:C00024	lpl	C23H38N7O17P3S	809.1258
path:map00380	cpd:C00024	lla	C23H38N7O17P3S	809.1258
path:map00380	cpd:C00024	csh	C23H38N7O17P3S	809.1258
path:map00380	cpd:C00024	stj	C23H38N7O17P3S	809.1258
path:map00380	cpd:C00078	csh	C11H12N2O2	204.0899
path:map00380	cpd:C00078	ecq	C11H12N2O2	204.0899
path:map00380	cpd:C00078	ecr	C11H12N2O2	204.0899
path:map00380	cpd:C00078	lpl	C11H12N2O2	204.0899
path:map00380	cpd:C00078	lla	C11H12N2O2	204.0899
path:map00380	cpd:C00078	stj	C11H12N2O2	204.0899
path:map00380	cpd:C00108	ecq	C7H7NO2	137.0477
path:map00380	cpd:C00108	ecr	C7H7NO2	137.0477
path:map00380	cpd:C00108	lpl	C7H7NO2	137.0477
path:map00380	cpd:C00108	lla	C7H7NO2	137.0477
path:map00380	cpd:C00108	csh	C7H7NO2	137.0477
path:map00380	cpd:C00108	stj	C7H7NO2	137.0477
path:map00380	cpd:C00322	csh	C6H8O5	160.0372
path:map00380	cpd:C00322	ecq	C6H8O5	160.0372
path:map00380	cpd:C00322	ecr	C6H8O5	160.0372
path:map00380	cpd:C00322	lpl	C6H8O5	160.0372
path:map00380	cpd:C00322	lla	C6H8O5	160.0372
path:map00380	cpd:C00322	stj	C6H8O5	160.0372
path:map00380	cpd:C00332	ecq	C25H40N7O18P3S	851.1363
path:map00380	cpd:C00332	ecr	C25H40N7O18P3S	851.1363
path:map00380	cpd:C00332	lla	C25H40N7O18P3S	851.1363
path:map00380	cpd:C00332	lpl	C25H40N7O18P3S	851.1363
path:map00380	cpd:C00332	stj	C25H40N7O18P3S	851.1363
path:map00380	cpd:C00398	csh	C10H12N2	160.1
path:map00380	cpd:C00463	csh	C8H7N	117.0578
path:map00380	cpd:C00463	ecq	C8H7N	117.0578
path:map00380	cpd:C00463	ecr	C8H7N	117.0578
path:map00380	cpd:C00463	lpl	C8H7N	117.0578
path:map00380	cpd:C00463	lla	C8H7N	117.0578
path:map00380	cpd:C00463	stj	C8H7N	117.0578
path:map00380	cpd:C00527	ecq	C26H42N7O19P3S	881.1469
path:map00380	cpd:C00527	ecr	C26H42N7O19P3S	881.1469
path:map00380	cpd:C00527	csh	C26H42N7O19P3S	881.1469
path:map00380	cpd:C00527	lpl	C26H42N7O19P3S	881.1469
path:map00380	cpd:C00527	lla	C26H42N7O19P3S	881.1469
path:map00380	cpd:C00527	stj	C26H42N7O19P3S	881.1469
path:map00380	cpd:C00632	ecq	C7H7NO3	153.0426
path:map00380	cpd:C00632	ecr	C7H7NO3	153.0426
path:map00380	cpd:C00632	lpl	C7H7NO3	153.0426
path:map00380	cpd:C00637	csh	C10H9NO	159.0684
path:map00380	cpd:C00780	csh	C10H12N2O	176.095
path:map00380	cpd:C00877	csh	C25H40N7O17P3S	835.1414
path:map00380	cpd:C00877	ecq	C25H40N7O17P3S	835.1414
path:map00380	cpd:C00877	ecr	C25H40N7O17P3S	835.1414
path:map00380	cpd:C00954	csh	C10H9NO2	175.0633
path:map00380	cpd:C00954	lla	C10H9NO2	175.0633
path:map00380	cpd:C00954	stj	C10H9NO2	175.0633
path:map00380	cpd:C01144	ecq	C25H42N7O18P3S	853.152
path:map00380	cpd:C01144	ecr	C25H42N7O18P3S	853.152
path:map00380	cpd:C02693	csh	C10H10N2O	174.0793
path:map00380	cpd:C02693	lla	C10H10N2O	174.0793
path:map00380	cpd:C02693	stj	C10H10N2O	174.0793
path:map00380	cpd:C03453	ecr	C6H6O5	158.0215
path:map00380	cpd:C03453	lpl	C6H6O5	158.0215
path:map00380	cpd:C03453	lla	C6H6O5	158.0215
path:map00380	cpd:C03453	stj	C6H6O5	158.0215
path:map00380	cpd:C03722	ecq	C7H5NO4	167.0219
path:map00380	cpd:C03722	ecr	C7H5NO4	167.0219
path:map00380	cpd:C05634	csh	C10H9NO2	175.0633
path:map00380	cpd:C05636	csh	C9H12N2O2	180.0899
path:map00380	cpd:C05637	csh	C9H7NO2	161.0477
path:map00380	cpd:C05638	csh	C9H12N2O2	180.0899
path:map00380	cpd:C05639	csh	C9H7NO2	161.0477
path:map00380	cpd:C05640	ecq	C14H8N2O6	300.0382
path:map00380	cpd:C05640	ecr	C14H8N2O6	300.0382
path:map00380	cpd:C05640	lpl	C14H8N2O6	300.0382
path:map00400	cpd:C00074	csh	C3H5O6P	167.9824
path:map00400	cpd:C00074	ecq	C3H5O6P	167.9824
path:map00400	cpd:C00074	ecr	C3H5O6P	167.9824
path:map00400	cpd:C00074	lpl	C3H5O6P	167.9824
path:map00400	cpd:C00074	lla	C3H5O6P	167.9824
path:map00400	cpd:C00074	stj	C3H5O6P	167.9824
path:map00400	cpd:C00078	csh	C11H12N2O2	204.0899
path:map00400	cpd:C00078	ecq	C11H12N2O2	204.0899
path:map00400	cpd:C00078	ecr	C11H12N2O2	204.0899
path:map00400	cpd:C00078	lpl	C11H12N2O2	204.0899
path:map00400	cpd:C00078	lla	C11H12N2O2	204.0899
path:map00400	cpd:C00078	stj	C11H12N2O2	204.0899
path:map00400	cpd:C00079	csh	C9H11NO2	165.079
path:map00400	cpd:C00079	ecq	C9H11NO2	165.079
path:map00400	cpd:C00079	ecr	C9H11NO2	165.079
path:map00400	cpd:C00079	lla	C9H11NO2	165.079
path:map00400	cpd:C00079	stj	C9H11NO2	165.079
path:map00400	cpd:C00079	lpl	C9H11NO2	165.079
path:map00400	cpd:C00082	csh	C9H11NO3	181.0739
path:map00400	cpd:C00082	ecq	C9H11NO3	181.0739
path:map00400	cpd:C00082	ecr	C9H11NO3	181.0739
path:map00400	cpd:C00082	lpl	C9H11NO3	181.0739
path:map00400	cpd:C00082	lla	C9H11NO3	181.0739
path:map00400	cpd:C00082	stj	C9H11NO3	181.0739
path:map00400	cpd:C00108	ecq	C7H7NO2	137.0477
path:map00400	cpd:C00108	ecr	C7H7NO2	137.0477
path:map00400	cpd:C00108	lpl	C7H7NO2	137.0477
path:map00400	cpd:C00108	lla	C7H7NO2	137.0477
path:map00400	cpd:C00108	csh	C7H7NO2	137.0477
path:map00400	cpd:C00108	stj	C7H7NO2	137.0477
path:map00400	cpd:C00119	ecq	C5H13O14P3	389.9518
path:map00400	cpd:C00119	ecr	C5H13O14P3	389.9518
