go.ontology	go.id
Biological process	GO:0023041
Biological process	GO:0023045
Biological process	GO:0070887
Biological process	GO:0023051
Biological process	GO:0071260
Biological process	GO:0023056
Biological process	GO:0023057
Biological process	GO:0023058
Biological process	GO:0023059
Biological process	GO:0045056
Biological process	GO:0035636
Biological process	GO:0030002
Biological process	GO:0030003
Biological process	GO:0030004
Biological process	GO:0072503
Biological process	GO:0072504
Biological process	GO:0030007
Biological process	GO:0030011
Biological process	GO:0030026
Biological process	GO:0030029
Biological process	GO:0030030
Biological process	GO:0030031
Biological process	GO:0030032
Biological process	GO:0030033
Biological process	GO:0030034
Biological process	GO:0030035
Biological process	GO:0030037
Biological process	GO:0030038
Biological process	GO:0030043
Biological process	GO:0030046
Biological process	GO:0030047
Biological process	GO:0030049
Biological process	GO:0030050
Biological process	GO:0044659
Biological process	GO:0030070
Biological process	GO:0030071
Biological process	GO:0030072
Biological process	GO:0030073
Biological process	GO:0030091
Biological process	GO:1902017
Biological process	GO:1902208
Biological process	GO:0030097
Biological process	GO:0030098
Biological process	GO:0030099
Biological process	GO:0030100
Biological process	GO:0030101
Biological process	GO:0030103
Biological process	GO:0030104
Biological process	GO:0030111
Biological process	GO:0030148
Biological process	GO:0030149
Biological process	GO:0030150
Biological process	GO:0030152
Biological process	GO:0030153
Biological process	GO:0030154
Biological process	GO:0030155
Biological process	GO:0030157
Biological process	GO:0030162
Biological process	GO:0030163
Biological process	GO:0030164
Biological process	GO:0030166
Biological process	GO:0030167
Biological process	GO:0030168
Biological process	GO:0030174
Biological process	GO:0030177
Biological process	GO:0030178
Biological process	GO:0030182
Biological process	GO:0030183
Biological process	GO:0030185
Biological process	GO:0030186
Biological process	GO:0030187
Biological process	GO:0030193
Biological process	GO:0030194
Biological process	GO:0030195
Biological process	GO:0030198
Biological process	GO:0030199
Biological process	GO:0030200
Biological process	GO:0030201
Biological process	GO:0030202
Biological process	GO:0030203
Biological process	GO:0030204
Biological process	GO:0030205
Biological process	GO:0030206
Biological process	GO:0030207
Biological process	GO:0030208
Biological process	GO:0030209
Biological process	GO:0030210
Biological process	GO:0030211
Biological process	GO:0030212
Biological process	GO:0030213
Biological process	GO:0030214
Biological process	GO:0030216
Biological process	GO:0030217
Biological process	GO:0030218
Biological process	GO:0030219
Biological process	GO:0030220
Biological process	GO:0030221
Biological process	GO:0030222
Biological process	GO:0030223
Biological process	GO:0030224
Biological process	GO:0030225
Biological process	GO:0030237
Biological process	GO:0030238
Biological process	GO:0030239
Biological process	GO:0030240
Biological process	GO:0030241
Biological process	GO:0030242
Biological process	GO:0030243
Biological process	GO:0030244
Biological process	GO:0030245
Biological process	GO:0030252
Biological process	GO:0030253
Biological process	GO:0030254
Biological process	GO:0030255
Biological process	GO:0030258
Biological process	GO:0030259
Biological process	GO:0030260
Biological process	GO:0030261
Biological process	GO:0030262
Biological process	GO:0030263
Biological process	GO:0030264
Biological process	GO:0030265
Biological process	GO:0030277
Biological process	GO:0030278
Biological process	GO:0030279
Biological process	GO:0030282
Biological process	GO:0030299
Biological process	GO:0030300
Biological process	GO:0030301
Biological process	GO:0030302
Biological process	GO:0030307
Biological process	GO:0030308
Biological process	GO:0030309
Biological process	GO:0030310
Biological process	GO:0030311
Biological process	GO:0030316
Biological process	GO:0030317
Biological process	GO:0030318
Biological process	GO:0072501
Biological process	GO:0072502
Biological process	GO:0030320
Biological process	GO:0030321
Biological process	GO:0030322
Biological process	GO:0030323
Biological process	GO:0030324
Biological process	GO:0030325
Biological process	GO:0030326
Biological process	GO:0030327
Biological process	GO:0030328
Biological process	GO:0030329
Biological process	GO:0030330
Biological process	GO:0030334
Biological process	GO:0030335
Biological process	GO:0030336
Biological process	GO:0030381
Biological process	GO:0030382
Biological process	GO:0044403
Biological process	GO:0030388
Biological process	GO:0030389
Biological process	GO:0030391
Biological process	GO:0030392
Biological process	GO:0030393
Biological process	GO:0030394
Biological process	GO:0030397
Biological process	GO:0030398
Biological process	GO:0030399
Biological process	GO:0030416
Biological process	GO:0030417
Biological process	GO:0030418
Biological process	GO:0030419
Biological process	GO:0030420
Biological process	GO:0030421
Biological process	GO:0030422
Biological process	GO:0030423
Biological process	GO:0030431
Biological process	GO:0030432
Biological process	GO:0030433
Biological process	GO:0030435
Biological process	GO:0030436
Biological process	GO:0030437
Biological process	GO:0030447
Biological process	GO:0030448
Biological process	GO:0030449
Biological process	GO:0030450
Biological process	GO:0030451
Biological process	GO:0051300
Biological process	GO:0030472
Biological process	GO:0030473
Biological process	GO:0030474
Biological process	GO:0030476
Biological process	GO:0030488
Biological process	GO:0030490
Biological process	GO:0030491
Biological process	GO:0030493
Biological process	GO:0030494
Biological process	GO:0030495
Biological process	GO:0030497
Biological process	GO:0030500
Biological process	GO:0030501
Biological process	GO:0030502
Biological process	GO:0030505
Biological process	GO:0030509
Biological process	GO:0030510
Biological process	GO:0030511
Biological process	GO:0030512
Biological process	GO:0030513
Biological process	GO:0030514
Biological process	GO:0030516
Biological process	GO:0030517
Biological process	GO:0030518
Biological process	GO:0030520
Biological process	GO:0030521
Biological process	GO:0030522
Biological process	GO:0030538
Biological process	GO:0030539
Biological process	GO:0030540
Biological process	GO:0030541
Biological process	GO:0030543
Biological process	GO:0030573
Biological process	GO:0030574
Biological process	GO:0030575
Biological process	GO:0030576
Biological process	GO:0030577
Biological process	GO:0030578
Biological process	GO:0030579
Biological process	GO:0030581
Biological process	GO:0030582
Biological process	GO:0030583
Biological process	GO:0030584
Biological process	GO:0030587
Biological process	GO:0030588
Biological process	GO:0030589
Biological process	GO:0030590
Biological process	GO:0030592
Biological process	GO:0030593
Biological process	GO:0030595
Biological process	GO:0030631
Biological process	GO:0030632
Biological process	GO:0030633
Biological process	GO:0030634
Biological process	GO:1900619
Biological process	GO:1900620
Biological process	GO:0030638
Biological process	GO:0030640
Biological process	GO:0030641
Biological process	GO:0030642
Biological process	GO:0030643
Biological process	GO:0030644
Biological process	GO:0030645
Biological process	GO:0030647
Biological process	GO:0030648
Biological process	GO:0030649
Biological process	GO:0030650
Biological process	GO:0030651
Biological process	GO:0030652
Biological process	GO:0030653
Biological process	GO:0030654
Biological process	GO:0030655
Biological process	GO:0030656
Biological process	GO:0051196
Biological process	GO:0051199
Biological process	GO:0030682
Biological process	GO:0030683
Biological process	GO:0030702
Biological process	GO:0030703
Biological process	GO:0030704
Biological process	GO:0030705
Biological process	GO:0030706
Biological process	GO:0030707
Biological process	GO:0030708
Biological process	GO:0030709
Biological process	GO:0030710
Biological process	GO:0030711
Biological process	GO:0030712
Biological process	GO:0030713
Biological process	GO:0030714
Biological process	GO:0030715
Biological process	GO:0030716
Biological process	GO:0030717
Biological process	GO:0030718
Biological process	GO:0030719
Biological process	GO:0030720
Biological process	GO:0030721
Biological process	GO:0030723
Biological process	GO:0030724
Biological process	GO:0030725
Biological process	GO:0030726
Biological process	GO:0030727
Biological process	GO:0030728
Biological process	GO:0030730
Biological process	GO:0030799
Biological process	GO:0030800
Biological process	GO:0030801
Biological process	GO:0030802
Biological process	GO:0030803
Biological process	GO:0030804
Biological process	GO:0030805
Biological process	GO:0030806
Biological process	GO:0030807
Biological process	GO:0030808
Biological process	GO:0030809
Biological process	GO:0030810
Biological process	GO:0030811
Biological process	GO:0030812
Biological process	GO:0030813
Biological process	GO:0030814
Biological process	GO:0030815
Biological process	GO:0030816
Biological process	GO:0030817
Biological process	GO:0030818
Biological process	GO:0030819
Biological process	GO:0030820
Biological process	GO:0030821
Biological process	GO:0030822
Biological process	GO:0030823
Biological process	GO:0030824
Biological process	GO:0030825
Biological process	GO:0030826
Biological process	GO:0030827
Biological process	GO:0030828
Biological process	GO:0030829
Biological process	GO:0030830
Biological process	GO:0030831
Biological process	GO:0030833
Biological process	GO:0030834
Biological process	GO:0030835
Biological process	GO:0030836
Biological process	GO:0030837
Biological process	GO:0030838
Biological process	GO:0030839
Biological process	GO:0030840
Biological process	GO:0030841
Biological process	GO:0030842
Biological process	GO:0030843
Biological process	GO:0030844
