Well	Species	Concentration	Replicate	Time	OD
E10	C. saccharolyticum	10	3	12	0.356
E10	C. saccharolyticum	10	3	13	0.441
E10	C. saccharolyticum	10	3	14	0.562
E10	C. saccharolyticum	10	3	15	0.661
E10	C. saccharolyticum	10	3	16	0.505
E10	C. saccharolyticum	10	3	17	0.743
E10	C. saccharolyticum	10	3	18	0.514
E10	C. saccharolyticum	10	3	19	0.681
E10	C. saccharolyticum	10	3	20	0.594
E10	C. saccharolyticum	10	3	21	0.631
E10	C. saccharolyticum	10	3	22	0.628
E10	C. saccharolyticum	10	3	23	0.65
E10	C. saccharolyticum	10	3	24	0.594
E11	C. saccharolyticum	5	1	0	0.159
E11	C. saccharolyticum	5	1	1	0.148
E11	C. saccharolyticum	5	1	2	0.142
E11	C. saccharolyticum	5	1	3	0.138
E11	C. saccharolyticum	5	1	4	0.137
E11	C. saccharolyticum	5	1	5	0.143
E11	C. saccharolyticum	5	1	6	0.151
E11	C. saccharolyticum	5	1	7	0.166
E11	C. saccharolyticum	5	1	8	0.182
E11	C. saccharolyticum	5	1	9	0.303
E11	C. saccharolyticum	5	1	10	0.284
E11	C. saccharolyticum	5	1	11	0.491
E11	C. saccharolyticum	5	1	12	0.539
E11	C. saccharolyticum	5	1	13	0.819
E11	C. saccharolyticum	5	1	14	0.475
E11	C. saccharolyticum	5	1	15	0.483
E11	C. saccharolyticum	5	1	16	0.412
E11	C. saccharolyticum	5	1	17	0.54
E11	C. saccharolyticum	5	1	18	0.431
E11	C. saccharolyticum	5	1	19	0.551
E11	C. saccharolyticum	5	1	20	0.553
E11	C. saccharolyticum	5	1	21	0.474
E11	C. saccharolyticum	5	1	22	0.524
E11	C. saccharolyticum	5	1	23	0.471
E11	C. saccharolyticum	5	1	24	0.512
E11	C. saccharolyticum	5	2	0	0.15
E11	C. saccharolyticum	5	2	1	0.141
E11	C. saccharolyticum	5	2	2	0.134
E11	C. saccharolyticum	5	2	3	0.13
E11	C. saccharolyticum	5	2	4	0.129
E11	C. saccharolyticum	5	2	5	0.133
E11	C. saccharolyticum	5	2	6	0.14
E11	C. saccharolyticum	5	2	7	0.152
E11	C. saccharolyticum	5	2	8	0.227
E11	C. saccharolyticum	5	2	9	0.184
E11	C. saccharolyticum	5	2	10	0.284
E11	C. saccharolyticum	5	2	11	0.312
E11	C. saccharolyticum	5	2	12	0.405
E11	C. saccharolyticum	5	2	13	0.435
E11	C. saccharolyticum	5	2	14	0.47
E11	C. saccharolyticum	5	2	15	0.537
E11	C. saccharolyticum	5	2	16	0.476
E11	C. saccharolyticum	5	2	17	0.526
E11	C. saccharolyticum	5	2	18	0.456
E11	C. saccharolyticum	5	2	19	0.626
E11	C. saccharolyticum	5	2	20	0.548
E11	C. saccharolyticum	5	2	21	0.765
E11	C. saccharolyticum	5	2	22	0.566
E11	C. saccharolyticum	5	2	23	0.446
E11	C. saccharolyticum	5	2	24	0.519
E11	C. saccharolyticum	5	3	0	0.148
E11	C. saccharolyticum	5	3	1	0.139
E11	C. saccharolyticum	5	3	2	0.133
E11	C. saccharolyticum	5	3	3	0.13
E11	C. saccharolyticum	5	3	4	0.13
E11	C. saccharolyticum	5	3	5	0.134
E11	C. saccharolyticum	5	3	6	0.144
E11	C. saccharolyticum	5	3	7	0.165
E11	C. saccharolyticum	5	3	8	0.2
E11	C. saccharolyticum	5	3	9	0.215
E11	C. saccharolyticum	5	3	10	0.244
E11	C. saccharolyticum	5	3	11	0.406
E11	C. saccharolyticum	5	3	12	0.434
E11	C. saccharolyticum	5	3	13	0.633
E11	C. saccharolyticum	5	3	14	0.557
E11	C. saccharolyticum	5	3	15	0.526
E11	C. saccharolyticum	5	3	16	0.727
E11	C. saccharolyticum	5	3	17	0.576
E11	C. saccharolyticum	5	3	18	0.601
E11	C. saccharolyticum	5	3	19	0.547
E11	C. saccharolyticum	5	3	20	0.58
E11	C. saccharolyticum	5	3	21	0.67
E11	C. saccharolyticum	5	3	22	0.621
E11	C. saccharolyticum	5	3	23	0.5
E11	C. saccharolyticum	5	3	24	0.499
E12	C. saccharolyticum	0	1	0	0.15
E12	C. saccharolyticum	0	1	1	0.141
E12	C. saccharolyticum	0	1	2	0.134
E12	C. saccharolyticum	0	1	3	0.131
E12	C. saccharolyticum	0	1	4	0.13
E12	C. saccharolyticum	0	1	5	0.135
E12	C. saccharolyticum	0	1	6	0.147
E12	C. saccharolyticum	0	1	7	0.168
E12	C. saccharolyticum	0	1	8	0.205
E12	C. saccharolyticum	0	1	9	0.262
E12	C. saccharolyticum	0	1	10	0.279
E12	C. saccharolyticum	0	1	11	0.359
E12	C. saccharolyticum	0	1	12	0.434
E12	C. saccharolyticum	0	1	13	0.543
E12	C. saccharolyticum	0	1	14	0.593
E12	C. saccharolyticum	0	1	15	0.557
E12	C. saccharolyticum	0	1	16	0.491
E12	C. saccharolyticum	0	1	17	0.665
E12	C. saccharolyticum	0	1	18	0.703
E12	C. saccharolyticum	0	1	19	0.462
E12	C. saccharolyticum	0	1	20	0.615
E12	C. saccharolyticum	0	1	21	0.569
E12	C. saccharolyticum	0	1	22	0.518
E12	C. saccharolyticum	0	1	23	0.467
E12	C. saccharolyticum	0	1	24	0.445
E12	C. saccharolyticum	0	2	0	0.151
E12	C. saccharolyticum	0	2	1	0.141
E12	C. saccharolyticum	0	2	2	0.133
E12	C. saccharolyticum	0	2	3	0.129
E12	C. saccharolyticum	0	2	4	0.129
E12	C. saccharolyticum	0	2	5	0.133
E12	C. saccharolyticum	0	2	6	0.143
E12	C. saccharolyticum	0	2	7	0.167
E12	C. saccharolyticum	0	2	8	0.222
E12	C. saccharolyticum	0	2	9	0.2
E12	C. saccharolyticum	0	2	10	0.306
E12	C. saccharolyticum	0	2	11	0.323
E12	C. saccharolyticum	0	2	12	0.536
E12	C. saccharolyticum	0	2	13	0.548
E12	C. saccharolyticum	0	2	14	0.675
E12	C. saccharolyticum	0	2	15	0.523
E12	C. saccharolyticum	0	2	16	0.493
E12	C. saccharolyticum	0	2	17	0.595
E12	C. saccharolyticum	0	2	18	0.606
E12	C. saccharolyticum	0	2	19	0.546
E12	C. saccharolyticum	0	2	20	0.513
E12	C. saccharolyticum	0	2	21	0.592
E12	C. saccharolyticum	0	2	22	0.502
E12	C. saccharolyticum	0	2	23	0.467
E12	C. saccharolyticum	0	2	24	0.468
E12	C. saccharolyticum	0	3	0	0.149
E12	C. saccharolyticum	0	3	1	0.139
E12	C. saccharolyticum	0	3	2	0.133
E12	C. saccharolyticum	0	3	3	0.13
E12	C. saccharolyticum	0	3	4	0.13
E12	C. saccharolyticum	0	3	5	0.135
E12	C. saccharolyticum	0	3	6	0.145
E12	C. saccharolyticum	0	3	7	0.167
E12	C. saccharolyticum	0	3	8	0.194
E12	C. saccharolyticum	0	3	9	0.201
E12	C. saccharolyticum	0	3	10	0.349
E12	C. saccharolyticum	0	3	11	0.344
E12	C. saccharolyticum	0	3	12	0.4
E12	C. saccharolyticum	0	3	13	0.554
E12	C. saccharolyticum	0	3	14	0.539
E12	C. saccharolyticum	0	3	15	0.591
E12	C. saccharolyticum	0	3	16	0.651
E12	C. saccharolyticum	0	3	17	0.527
E12	C. saccharolyticum	0	3	18	0.625
E12	C. saccharolyticum	0	3	19	0.702
E12	C. saccharolyticum	0	3	20	0.622
E12	C. saccharolyticum	0	3	21	0.599
E12	C. saccharolyticum	0	3	22	0.572
E12	C. saccharolyticum	0	3	23	0.481
E12	C. saccharolyticum	0	3	24	0.473
F1	R. torques	1000	1	0	0.141
F1	R. torques	1000	1	1	0.139
F1	R. torques	1000	1	2	0.136
F1	R. torques	1000	1	3	0.134
F1	R. torques	1000	1	4	0.131
F1	R. torques	1000	1	5	0.129
F1	R. torques	1000	1	6	0.126
F1	R. torques	1000	1	7	0.123
F1	R. torques	1000	1	8	0.12
F1	R. torques	1000	1	9	0.118
F1	R. torques	1000	1	10	0.116
F1	R. torques	1000	1	11	0.114
F1	R. torques	1000	1	12	0.112
F1	R. torques	1000	1	13	0.11
F1	R. torques	1000	1	14	0.109
F1	R. torques	1000	1	15	0.109
F1	R. torques	1000	1	16	0.108
F1	R. torques	1000	1	17	0.107
F1	R. torques	1000	1	18	0.107
F1	R. torques	1000	1	19	0.106
F1	R. torques	1000	1	20	0.106
F1	R. torques	1000	1	21	0.106
F1	R. torques	1000	1	22	0.105
F1	R. torques	1000	1	23	0.105
F1	R. torques	1000	1	24	0.105
F1	R. torques	1000	2	0	0.149
F1	R. torques	1000	2	1	0.146
F1	R. torques	1000	2	2	0.144
F1	R. torques	1000	2	3	0.141
F1	R. torques	1000	2	4	0.139
F1	R. torques	1000	2	5	0.137
F1	R. torques	1000	2	6	0.134
F1	R. torques	1000	2	7	0.131
F1	R. torques	1000	2	8	0.129
F1	R. torques	1000	2	9	0.126
F1	R. torques	1000	2	10	0.123
F1	R. torques	1000	2	11	0.121
F1	R. torques	1000	2	12	0.119
F1	R. torques	1000	2	13	0.118
F1	R. torques	1000	2	14	0.117
F1	R. torques	1000	2	15	0.115
F1	R. torques	1000	2	16	0.114
F1	R. torques	1000	2	17	0.114
F1	R. torques	1000	2	18	0.113
F1	R. torques	1000	2	19	0.112
F1	R. torques	1000	2	20	0.112
F1	R. torques	1000	2	21	0.111
F1	R. torques	1000	2	22	0.111
F1	R. torques	1000	2	23	0.111
F1	R. torques	1000	2	24	0.111
F1	R. torques	1000	3	0	0.151
F1	R. torques	1000	3	1	0.148
F1	R. torques	1000	3	2	0.146
F1	R. torques	1000	3	3	0.143
F1	R. torques	1000	3	4	0.141
F1	R. torques	1000	3	5	0.138
F1	R. torques	1000	3	6	0.135
F1	R. torques	1000	3	7	0.131
F1	R. torques	1000	3	8	0.129
F1	R. torques	1000	3	9	0.125
F1	R. torques	1000	3	10	0.123
F1	R. torques	1000	3	11	0.12
F1	R. torques	1000	3	12	0.118
F1	R. torques	1000	3	13	0.117
F1	R. torques	1000	3	14	0.115
F1	R. torques	1000	3	15	0.114
F1	R. torques	1000	3	16	0.113
F1	R. torques	1000	3	17	0.112
F1	R. torques	1000	3	18	0.112
F1	R. torques	1000	3	19	0.111
F1	R. torques	1000	3	20	0.11
F1	R. torques	1000	3	21	0.11
F1	R. torques	1000	3	22	0.11
F1	R. torques	1000	3	23	0.109
F1	R. torques	1000	3	24	0.109
